review_id,source,created_date,review_content,rating,author_masked,product_category
PLAY_11st_000184,google_play,2016-11-15,앱을 열고 검색어 칸을 터치하면 예상치 못하게 중지되어 보고서 전송 반복 / 제거 재 설치에도 동일하여 앱 제거,1,G*********,11번가
PLAY_11st_000187,google_play,2016-11-03,확인도 잘 안되고 왜 바꾼걸까요,1,G*********,11번가
PLAY_11st_000188,google_play,2016-11-02,G9 반만 따라가보세요,1,G*********,11번가
PLAY_11st_000189,google_play,2016-10-31,"시럽페이 카드등록을 했는데, 왜 계속 등록이 안되있다고 등록하라고 하는건지.",5,G*********,11번가
PLAY_11st_000190,google_play,2016-10-29,알수 없는 오류로 계속 튕김이 발생하네요;,1,G*********,11번가
PLAY_11st_000191,google_play,2016-10-28,아니 쇼킹딜앱에서만 로그인되면 된거아닌가요?대체 11번가까지 로그인은 왜해야되고 심지어 핸드폰 본인인증도 안되고 이게 뭐에요?대체?,1,G*********,11번가
PLAY_11st_000192,google_play,2016-10-27,4년정도쓴 충성고객인데 쿠폰도 제대로 머기기힘들고 따른거 갈아탈까 고민이크네요 충성고객은호구임??,1,G*********,11번가
PLAY_11st_000193,google_play,2016-10-25,솔직히 조금 많이 부실하다고 봅니다.,2,G*********,11번가
PLAY_11st_000197,google_play,2016-10-05,그다지  싼편도 아닌거같아요,2,G*********,11번가
PLAY_11st_000198,google_play,2016-10-05,쇼킹딜이라는 이름이 무색할정도로 가격은 고르고 골라야 가성비 좋은거 나오고..예전만 못할바엔 앱종료하는게 나을듯...,1,G*********,11번가
PLAY_11st_000199,google_play,2016-10-04,11번가 어플 하나로도 충분히 사용가능하고 업데이트후 강제종료 잦음 느림 쇼킹딜 어플 메리트가 없음 앵간하면 한번깐어플 란지우는데 포기요,1,G*********,11번가
PLAY_11st_000201,google_play,2016-09-29,VVIP에서 업뎃하더니 최하등급으로뜨네 돈좀벌었나봐 11번가?,1,G*********,11번가
PLAY_11st_000202,google_play,2016-09-29,예전만 못하고 11번가 앱만 남기고 쇼킹딜앱 없앨때가 됨. 11번가 앱이랑 별 차이도 없고 게다가 최저가는 가격비교 사이트보면 11번가도 아님.,1,G*********,11번가
PLAY_11st_000203,google_play,2016-09-25,알림수신 다 거절했는데 알림오는 비양심 쇼킹딜;; 안사요 안사,1,G*********,11번가
PLAY_11st_000204,google_play,2016-09-24,카드결제안내가부실하지만 가격대비상품은 최고수준,4,G*********,11번가
PLAY_11st_000205,google_play,2016-09-22,11번가로도 쇼킹딜 상품이 먼저뜨네요,4,G*********,11번가
PLAY_11st_000206,google_play,2016-09-21,근데 쇼킹딜 스크롤ㅈ같다.눈까리 빠지긋다.모바일쇼핑몰중에 스크롤 제일 ㅅㄹㄱ눈알쳐빠지겟다고요,5,G*********,11번가
PLAY_11st_000207,google_play,2016-09-15,광고 해제했는데도 계속오네요 앞으로 또오면 삭제할게요,1,G*********,11번가
PLAY_11st_000208,google_play,2016-09-14,도대체 왜 앱을 두개나 만든건지...,2,G*********,11번가
